"Date";"Building";"Contents";"Profits";"Total"
1988-11-14;0.70984916;0.3992902;0;1.109139
1988-11-18;0.44365572;5.767524;0;6.21118
1988-11-19;1.46406389;0.1330967;0.133096717;1.730257
1988-11-19;1.15350488;0;0;1.153505
1988-11-20;0.4880213;0.5678793;0;1.055901
1988-11-21;1.71251109;0.1668146;0;1.879326
1988-11-23;0.08873114;1.313221;0;1.401952
1988-11-26;0.97604259;0.4436557;0;1.419698
1988-11-27;0;2.715173;0;2.715173
1988-12-02;0.62111801;2.661934;0.798580302;4.081633
1988-12-02;1.75244011;0;0;1.75244
1988-12-05;0.66548358;0.4232476;0;1.088731
1988-12-06;0;1.330967;2.218278616;3.549246
1988-12-06;1.28305235;0;0;1.283052
1988-12-08;0.84294587;1.330967;0;2.173913
1988-12-09;1.86335404;0.9760426;0;2.839397
1988-12-12;0;3.10559;0.266193434;3.371783
1988-12-12;1.33096717;0;0;1.330967
1988-12-14;2.66193434;1.330967;0.621118012;4.61402
1988-12-15;4.43655723;5.323869;1.064773736;10.8252
1988-12-16;0;4.436557;1.330967169;5.767524
1988-12-17;0.84294587;0.2661934;0;1.109139
1988-12-17;8.87311446;14.19698;7.985803017;31.055901
1988-12-18;1.77462289;0.7763975;0.554569654;3.10559
1988-12-18;1.33096717;0;0;1.330967
1988-12-25;1.33096717;0.3549246;0;1.685892
1988-12-26;0;3.992902;0;3.992902
1989-01-02;1.12870449;0.7121084;0;1.840813
1989-01-03;1.02286198;0.1329382;0.127011008;1.282811
1989-01-05;4.91109229;0.465707;0;5.376799
1989-01-09;0.22692633;1.134632;0;1.361558
1989-01-11;0.67739204;0.296359;0.084674005;1.058425
1989-01-11;0.63505504;0.3683319;0;1.003387
1989-01-14;2.20152413;0.508044;0.254022015;2.96359
1989-01-15;1.16342083;0.05165114;0.055884843;1.270957
1989-01-15;1.27011008;0.635055;0;1.905165
1989-01-17;0.42337003;2.54022;1.270110076;4.2337
1989-01-17;1.94750212;0;0;1.947502
1989-01-19;2.54022015;0.1591871;0.211685013;2.911092
1989-01-20;4.23370025;16.9348;3.386960203;24.555461
1989-01-21;0.55038103;0.677392;0;1.227773
1989-01-24;0.61388654;0.4360711;0.16934801;1.219306
1989-01-24;2.70956816;0.5588484;0;3.268417
1989-01-26;1.27011008;3.132938;0.423370025;4.826418
1989-01-26;1.6596105;0;0;1.65961
1989-01-29;0.79085521;0.42337;0;1.214225
1989-01-31;0;1.016088;0;1.016088
1989-02-02;1.10076207;0.2447079;0.177815411;1.523285
1989-02-02;0.84674005;1.439458;0.397967824;2.684166
1989-02-05;1.37171888;0.1905165;0;1.562235
1989-02-06;0.93056732;0.1905165;0;1.121084
1989-02-13;0.7400508;0.2743438;0;1.014395
1989-02-14;6.98560542;33.59695;1.508890771;42.091448
1989-02-14;0.84674005;0.8467401;0;1.69348
1989-02-14;0;1.640135;0;1.640135
1989-02-15;0;1.69348;0.254022015;1.947502
1989-02-15;3.3869602;1.27011;0;4.65707
1989-02-15;1.05842506;0;0;1.058425
1989-02-18;0.90855207;0.2074513;0;1.116003
1989-02-22;1.52413209;0;0;1.524132
1989-02-23;0.22353937;1.168501;0;1.392041
1989-02-27;0;1.016088;0.211685013;1.227773
1989-03-04;3.3869602;11.00762;0;14.394581
1989-03-06;0.19898391;0.762066;0.16934801;1.130398
1989-03-07;1.32091448;0.42337;0;1.744285
1989-03-07;0;1.100762;0.846740051;1.947502
1989-03-08;0;0.9314141;0.254022015;1.185436
1989-03-14;0.61812024;1.947502;0;2.565622
1989-03-16;0;1.14818;0;1.14818
1989-03-17;1.6934801;0.2286198;0.254022015;2.176122
1989-03-19;0;1.331075;0;1.331075
1989-03-23;8.46740051;9.009314;3.386960203;20.863675
1989-03-23;1.27011008;0.5986452;0.025402202;1.894157
1989-03-23;2.11685013;0;0;2.11685
1989-03-24;0.38103302;1.27011;0;1.651143
1989-03-27;0;0.8467401;0.211685013;1.058425
1989-03-27;7.62066046;1.608806;0;9.229467
1989-04-01;0;1.016088;0.127011008;1.143099
1989-04-03;0;5.92718;0;5.92718
1989-04-04;1.19813717;0;0;1.198137
1989-04-05;1.43861135;0.3361558;0;1.774767
1989-04-06;1.26587638;0.6096528;0;1.875529
1989-04-09;0.58425064;5.08044;0;5.664691
1989-04-12;1.10076207;0;0;1.100762
1989-04-14;0.76206605;3.38696;0;4.149026
1989-04-16;1.01608806;0.2675699;0;1.283658
1989-04-17;1.05842506;0;0;1.058425
1989-04-19;2.20152413;0;0;2.201524
1989-04-20;0;0.9508891;0.33869602;1.289585
1989-04-21;0.93141406;0.42337;0;1.354784
1989-04-23;3.81033023;0.1828959;0.423370025;4.416596
1989-04-24;0;1.016088;0.254022015;1.27011
1989-04-26;1.6934801;8.467401;4.233700254;14.394581
1989-04-28;2.54022015;0.146486;0;2.686706
1989-04-28;1.6934801;0;0;1.69348
1989-04-28;1.18204911;0.4419983;0;1.624047
1989-04-30;3.3869602;0;0;3.38696
1989-05-02;0.50804403;3.556308;0;4.064352
1989-05-03;1.30143946;0;0;1.301439
1989-05-04;1.27011008;0;0;1.27011
1989-05-06;1.27011008;0.2836579;0;1.553768
1989-05-06;1.11685013;0.3598645;0;1.476715
1989-05-07;1.01608806;0.1735817;0;1.18967
1989-05-11;1.01608806;0;0;1.016088
1989-05-11;3.04826418;6.07282;1.016088061;10.137172
1989-05-13;2.54022015;0.1227773;0;2.662997
1989-05-13;0.81287045;0.2328535;0;1.045724
1989-05-15;2.28619814;1.354784;0.16934801;3.81033
1989-05-18;1.27011008;0;0;1.27011
1989-05-19;0;1.69348;0;1.69348
1989-05-21;1.48179509;0;0;1.481795
1989-05-22;1.52413209;0;0;1.524132
1989-05-23;1.27011008;1.27011;0.423370025;2.96359
1989-05-24;0.84674005;0.3344623;0;1.181202
1989-05-24;1.17696867;0.3886537;0;1.565622
1989-05-24;2.37087214;0.677392;0;3.048264
1989-05-25;2.54022015;0.4250635;0.372565622;3.337849
1989-05-25;1.18543607;0.2718036;0;1.45724
1989-05-26;1.01608806;0;0;1.016088
1989-05-29;4.23370025;0.0677392;0;4.301439
1989-06-02;2.03217612;0;0;2.032176
1989-06-04;3.81033023;0;0.211685013;4.022015
1989-06-05;0.27519052;0.635055;0.211685013;1.121931
1989-06-08;1.36748518;0.5122777;0;1.879763
1989-06-11;2.20152413;0;0;2.201524
1989-06-11;1.27011008;0;0;1.27011
1989-06-12;1.52413209;0.2099915;0;1.734124
1989-06-13;0.71972904;0.3471634;0.101608806;1.168501
1989-06-13;2.11685013;4.2337;0.423370025;6.77392
1989-06-16;0.84674005;0.3302286;0;1.176969
1989-06-17;3.06096528;0.42337;1.016088061;4.500423
1989-06-17;1.70533446;0.254022;0.254022015;2.213378
1989-06-21;1.01608806;0;0;1.016088
1989-06-21;1.86282811;0;0;1.862828
1989-06-23;0.25402202;1.524132;0.423370025;2.201524
1989-06-27;0.66045724;0.5588484;0;1.219306
1989-06-27;5.71549534;0;0;5.715495
1989-06-28;3.47163421;2.96359;0;6.435224
1989-06-28;0;3.38696;2.116850127;5.50381
1989-06-28;0;2.11685;0.423370025;2.54022
1989-06-28;5.0804403;0;0;5.08044
1989-06-29;5.0804403;0;0;5.08044
1989-07-03;1.77815411;0.254022;0;2.032176
1989-07-05;1.34801016;2.743438;0;4.091448
1989-07-06;1.18543607;0.7163421;0;1.901778
1989-07-08;3.3869602;1.439458;0;4.826418
1989-07-10;1.30143946;0.7171888;0.113463167;2.132091
1989-07-10;1.45639289;0.03725656;0.076206605;1.569856
1989-07-13;0.99491956;0.1033023;0.154953429;1.253175
1989-07-18;1.27011008;0;0;1.27011
1989-07-18;2.79424217;0.3048264;0;3.099069
1989-07-18;1.45639289;0.1574936;0.296359018;1.910246
1989-07-20;0.87214225;0.42337;0;1.295512
1989-07-22;1.6934801;0.592718;0.254022015;2.54022
1989-07-23;1.62404742;0.2709568;0.592718036;2.487722
1989-07-24;1.94750212;0.338696;0;2.286198
1989-07-24;0;1.100762;0.304826418;1.405588
1989-07-25;1.05842506;0.0338696;0.010160881;1.102456
1989-07-26;0.67739204;0.338696;0;1.016088
1989-07-28;3.55630821;0.296359;0;3.852667
1989-07-28;4.23370025;7.493649;1.074513124;12.801863
1989-07-28;1.6088061;0;0;1.608806
1989-07-30;1.52413209;0;0;1.524132
1989-07-31;0;1.69348;0.279424217;1.972904
1989-08-02;1.27011008;0;0;1.27011
1989-08-03;0.51481795;0.338696;0.931414056;1.784928
1989-08-04;5.0804403;8.467401;2.540220152;16.088061
1989-08-04;1.43945809;0;0;1.439458
1989-08-04;152.41320914;0;0;152.413209
1989-08-05;1.10076207;0.254022;0.084674005;1.439458
1989-08-05;0.59017782;1.27011;1.270110076;3.130398
1989-08-07;2.21168501;4.07536;0;6.287045
1989-08-08;2.07451312;0.5419136;0.16088061;2.777307
1989-08-09;0.71972904;0.3132938;0;1.033023
1989-08-10;0;1.016088;0;1.016088
1989-08-11;12.70110076;1.312447;0;14.013548
1989-08-18;0;1.016088;0.254022015;1.27011
1989-08-22;1.21507197;0;0;1.215072
1989-08-23;7.40897544;0.9585097;0;8.367485
1989-08-23;0.42337003;0.4360711;0.198983912;1.058425
1989-08-23;0.37256562;0.5588484;0.186282811;1.117697
1989-08-24;3.81033023;0;0;3.81033
1989-08-25;0.76206605;0.254022;0.084674005;1.100762
1989-08-26;1.01608806;0.4301439;0.074513124;1.520745
1989-08-27;1.11769687;0.3700254;0;1.487722
1989-08-27;0;2.54022;0.846740051;3.38696
1989-08-28;2.11685013;1.27011;1.270110076;4.65707
1989-08-28;2.12701101;0.1507197;0;2.277731
1989-08-29;0.80440305;0.2370872;0;1.04149
1989-08-30;1.01608806;0.1608806;0;1.176969
1989-08-30;1.52413209;0;0;1.524132
1989-08-31;1.05842506;0.2303133;0;1.288738
1989-09-04;0.42337003;0.42337;0.423370025;1.27011
1989-09-04;2.65029636;0.784928;0.33869602;3.77392
1989-09-09;0.93141406;0.2667231;0;1.198137
1989-09-10;1.29889924;1.053345;0;2.352244
1989-09-11;0.81287045;0.254022;0;1.066892
1989-09-11;0.81287045;0.254022;0;1.066892
1989-09-11;4.9957663;1.185436;3.217612193;9.398815
1989-09-11;1.27011008;0;0;1.27011
1989-09-14;1.28281118;3.640982;0.846740051;5.770533
1989-09-14;0.78746825;0.2624894;0;1.049958
1989-09-14;1.28281118;0;0.254022015;1.536833
1989-09-16;0.81287045;0.2709568;0;1.083827
1989-09-18;1.31244708;0.2709568;0.296359018;1.879763
1989-09-21;0.64352244;0.635055;0;1.278577
1989-09-22;0;1.354784;0;1.354784
1989-09-24;3.97967824;0;0;3.979678
1989-09-25;2.54022015;2.11685;0.592718036;5.249788
1989-09-25;1.31244708;0.1718882;0.081287045;1.565622
1989-09-25;0;8.467401;4.233700254;12.701101
1989-09-26;4.57239627;0;0;4.572396
1989-09-27;0.76206605;0.8467401;1.312447079;2.921253
1989-09-28;1.27011008;0.127011;0.381033023;1.778154
1989-09-29;1.52413209;0;0;1.524132
1989-09-29;3.3869602;5.92718;2.370872142;11.685013
1989-10-01;1.6934801;0.42337;0;2.11685
1989-10-02;1.33784928;0.3022862;0.093141406;1.733277
1989-10-02;2.54022015;0;0;2.54022
1989-10-07;0.94834886;0.08806097;0.139712108;1.176122
1989-10-20;1.6934801;4.2337;0.084674005;6.011854
1989-10-22;2.75190517;29.6359;0;32.387807
1989-10-23;1.27011008;1.69348;7.620660457;10.584251
1989-10-24;1.21930567;0.42337;0;1.642676
1989-10-24;3.3869602;0;0;3.38696
1989-10-26;0.84674005;0.169348;0;1.016088
1989-11-10;1.6934801;2.11685;1.058425064;4.868755
1989-11-11;1.27011008;0.2582557;0;1.528366
1989-11-12;0.93141406;0.169348;0;1.100762
1989-11-13;0.78323455;0.296359;0;1.079594
1989-11-13;1.6934801;0;0;1.69348
1989-11-14;16.93480102;1.185436;0.50804403;18.628281
1989-11-15;1.29127858;0.4403048;0;1.731583
1989-11-16;1.6934801;2.11685;0;3.81033
1989-11-16;0.76206605;0.338696;0;1.100762
1989-11-19;1.6934801;0.0254022;0.118543607;1.837426
1989-11-20;0.76206605;0.254022;0;1.016088
1989-11-29;1.6934801;2.11685;0.846740051;4.65707
1989-11-29;0.97544454;0.3395428;0;1.314987
1989-11-30;1.52413209;0;0;1.524132
1989-12-03;0;2.11685;0.16934801;2.286198
1989-12-03;1.01608806;0;0;1.016088
1989-12-05;1.27011008;0.234547;0.381033023;1.88569
1989-12-06;0.97375106;0.1685013;0.16934801;1.3116
1989-12-06;1.22777307;0;0;1.227773
1989-12-08;0.76206605;0.338696;0;1.100762
1989-12-09;3.3869602;0;0;3.38696
1989-12-13;0;1.210838;0.423370025;1.634208
1989-12-14;0.67061812;0.3429297;0;1.013548
1989-12-15;1.57239627;0.05249788;0.101608806;1.726503
1989-12-18;0;2.96359;0.846740051;3.81033
1989-12-18;1.86367485;0.508044;0.084674005;2.456393
1989-12-19;2.03217612;0.400508;0.254022015;2.686706
1989-12-20;1.00338696;0;0;1.003387
1989-12-22;0.84589331;0.169348;0;1.015241
1989-12-25;1.27011008;0.592718;0;1.862828
1989-12-29;0.84674005;0.2370872;0;1.083827
1989-12-30;2.11685013;0;0;2.11685
1989-12-30;3.3869602;0.762066;0;4.149026
1989-12-31;0.84674005;0.169348;0;1.016088
1989-12-31;0;1.016088;0;1.016088
1989-12-31;0.84674005;0.3302286;0;1.176969
1990-01-01;1.46452145;0.4125413;0;1.877063
1990-01-06;0.77722772;0.4909241;0;1.268152
1990-01-08;1.11386139;0.2425743;0;1.356436
1990-01-10;0;7.425743;0;7.425743
1990-01-12;0.76320132;0.330033;0.041254125;1.134488
1990-01-13;1.15511551;0.03465347;0.139438944;1.329208
1990-01-17;1.08085809;0.2062706;0;1.287129
1990-01-19;1.23514851;0.330033;0;1.565182
1990-01-20;0.20627063;0.7013201;0.165016502;1.072607
1990-01-20;2.06270627;0.2475248;0;2.310231
1990-01-24;0.82508251;0.06270627;0.206270627;1.094059
1990-01-25;2.51650165;0.08828383;0.012376238;2.617162
1990-01-26;1.40264026;0.4224422;0.165016502;1.990099
1990-01-26;1.32013201;0.5726073;0.094884488;1.987624
1990-01-30;1.15594059;0;0;1.155941
1990-01-31;3.05280528;0.1278878;0.198019802;3.378713
1990-02-05;0.94884488;0.2681518;0;1.216997
1990-02-07;0.7549505;1.19637;0;1.95132
1990-02-08;2.80528053;0.8250825;0.495049505;4.125413
1990-02-09;1.40264026;0;0;1.40264
1990-02-09;0.60066007;0.4257426;0;1.026403
1990-02-11;1.65016502;0.05775578;0;1.707921
1990-02-12;1.23762376;0;0;1.237624
1990-02-12;3.30033003;0;0;3.30033
1990-02-18;1.27887789;0;0;1.278878
1990-02-19;2.45709571;0.5239274;0;2.981023
1990-02-20;0.45214521;3.211221;0.412541254;4.075908
1990-02-22;0.82508251;2.475248;0.412541254;3.712871
1990-02-26;1.23762376;0;0;1.237624
1990-02-27;0.57755776;0.4537954;0;1.031353
1990-02-27;1.15511551;0.299505;0;1.45462
1990-03-07;1.28712871;0.320132;0.082508251;1.689769
1990-03-10;0;1.836634;0.531353135;2.367987
1990-03-11;3.46534653;0;0;3.465347
1990-03-12;1.23762376;0;0;1.237624
1990-03-15;0.81683168;0.1650165;0.082508251;1.064356
1990-03-17;0.18564356;0.7425743;0.495049505;1.423267
1990-03-19;1.48514851;0;0;1.485149
1990-03-20;2.47524752;0;0;2.475248
1990-03-22;0.82508251;0.7879538;0.123762376;1.736799
1990-03-23;4.71947195;5.288779;0.99009901;10.99835
1990-03-25;0.90759076;0.1526403;0.024752475;1.084983
1990-03-27;0.82508251;0.330033;0;1.155116
1990-03-28;0.90759076;0.3506601;0;1.258251
1990-03-29;1.89768977;0;0;1.89769
1990-04-02;0.18151815;0.7425743;0.082508251;1.006601
1990-04-02;1.07260726;0.03630363;0;1.108911
1990-04-02;1.03135314;0;0;1.031353
1990-04-03;1.23762376;0.08250825;0;1.320132
1990-04-03;1.32013201;0.3349835;0.247524752;1.90264
1990-04-04;0;8.250825;0;8.250825
1990-04-07;0.7549505;0.339934;0;1.094884
1990-04-08;2.88778878;0;0;2.887789
1990-04-08;0.99009901;1.312706;0;2.302805
1990-04-09;0.73019802;0.799505;0.206270627;1.735974
1990-04-11;2.64026403;0.5775578;0;3.217822
1990-04-13;0.82508251;0.259901;0;1.084983
1990-04-18;0;1.237624;0.247524752;1.485149
1990-04-18;0;1.583333;0.915841584;2.499175
1990-04-18;4.8679868;0;0;4.867987
1990-04-20;0.59240924;0.3481848;0.165016502;1.105611
1990-04-25;2.06270627;10.31353;0;12.376238
1990-04-25;1.23762376;0.5090759;0;1.7467
1990-04-30;1.32013201;1.650165;0.618811881;3.589109
1990-05-01;0.99009901;0.03135314;0;1.021452
1990-05-02;0;3.052805;0.412541254;3.465347
1990-05-03;1.65016502;2.392739;0.495049505;4.537954
1990-05-03;4.62046205;0.5775578;0;5.19802
1990-05-04;2.31023102;0.2417492;0.123762376;2.675743
1990-05-07;0.90759076;0.3473597;0.020627063;1.275578
1990-05-07;1.65016502;0;0;1.650165
1990-05-09;3.30033003;0;0;3.30033
1990-05-09;1.15511551;0.1650165;0;1.320132
1990-05-17;0;1.072607;0.412541254;1.485149
1990-05-18;2.06270627;0.470297;0;2.533003
1990-05-18;2.80528053;0.4315182;0.618811881;3.855611
1990-05-22;0.63943894;0.5693069;0;1.208746
1990-05-25;1.03135314;0.2590759;0;1.290429
1990-05-25;0.74257426;0.8250825;1.237623762;2.805281
1990-05-25;0.82013201;0.4455446;0;1.265677
1990-05-26;3.71287129;1.280528;0.618811881;5.612211
1990-05-27;1.19636964;0.2475248;0;1.443894
1990-05-30;0.90759076;1.19637;0;2.10396
1990-06-03;2.47524752;0;0;2.475248
1990-06-04;1.15511551;0.660066;0;1.815182
1990-06-06;0.5049505;0.990099;0;1.49505
1990-06-06;1.03135314;1.011551;0;2.042904
1990-06-07;0.61881188;0.4315182;0.020627063;1.070957
1990-06-07;1.23762376;0;0;1.237624
1990-06-11;1.07260726;0.8250825;0.165016502;2.062706
1990-06-14;0.70132013;0.2623762;0.053630363;1.017327
1990-06-15;0.99009901;0.660066;0;1.650165
1990-06-15;4.55858086;9.90099;0.825082508;15.284653
1990-06-15;1.48514851;0.8085809;0;2.293729
1990-06-16;1.07260726;0;0;1.072607
1990-06-18;0.330033;2.887789;1.320132013;4.537954
1990-06-27;1.23762376;0;0;1.237624
1990-07-01;0;9.554455;0.630363036;10.184818
1990-07-01;1.16914191;0.4950495;0;1.664191
1990-07-05;1.73267327;0.1650165;0.412541254;2.310231
1990-07-05;2.76980198;3.157591;0.445544554;6.372937
1990-07-09;1.32013201;0.09075908;0;1.410891
1990-07-10;0.99009901;0.07508251;0.04950495;1.114686
1990-07-10;1.73267327;0.05528053;0.082508251;1.870462
1990-07-13;1.56765677;0.4125413;0.082508251;2.062706
1990-07-15;0.73019802;0.3382838;0;1.068482
1990-07-15;1.01072607;0.5775578;0.082508251;1.670792
1990-07-15;1.09735974;0.1633663;0.057755776;1.318482
1990-07-16;0.43316832;0.480198;0.202145215;1.115512
1990-07-17;1.48514851;0.5775578;0;2.062706
1990-07-18;0.66006601;0.4125413;0;1.072607
1990-07-19;1.73267327;0.990099;1.567656766;4.290429
1990-07-20;2.55775578;0.3424092;0.082508251;2.982673
1990-07-20;0.70957096;0.3118812;0;1.021452
1990-07-21;1.07260726;5.775578;1.237623762;8.085809
1990-07-21;1.11386139;1.237624;0.825082508;3.176568
1990-07-22;0.08250825;0.8787129;0.693069307;1.65429
1990-07-23;0.87376238;0.3919142;0;1.265677
1990-07-23;0.63283828;0.4488449;0;1.081683
1990-07-23;1.08415842;0;0;1.084158
1990-07-24;0;2.557756;0.247524752;2.805281
1990-07-24;1.44389439;0.2739274;0.445544554;2.163366
1990-07-27;0.90759076;0.3712871;0;1.278878
1990-07-28;1.32013201;0.0008250825;0;1.320957
1990-07-28;0.95874587;0.380363;0;1.339109
1990-07-28;1.44389439;0.03135314;0.008250825;1.483498
1990-07-28;1.20627063;0.3745875;0.241749175;1.822607
1990-07-29;2.22772277;3.547855;0.424917492;6.200495
1990-07-31;10.72607261;2.475248;0;13.20132
1990-08-02;0.58250825;2.264851;1.4669967;4.314356
1990-08-04;2.07920792;0.2046205;0.123762376;2.407591
1990-08-06;0.85808581;0.09405941;0.412541254;1.364686
1990-08-10;0.81270627;0.1105611;0.082508251;1.005776
1990-08-11;0.82508251;1.237624;0.082508251;2.145215
1990-08-13;0.66419142;0.990099;0.247524752;1.901815
1990-08-13;1.17986799;0.1988449;0.082508251;1.461221
1990-08-14;5.28052805;12.28218;3.264026403;20.826733
1990-08-14;1.15511551;4.785479;0;5.940594
1990-08-14;0.66006601;2.062706;0;2.722772
1990-08-14;2.12046205;0.2953795;0.346534653;2.762376
1990-08-15;1.01072607;0.01650165;0;1.027228
1990-08-17;0.82508251;0.3168317;0;1.141914
1990-08-18;0.330033;0.6229373;0.693069307;1.64604
1990-08-19;1.56765677;0.1617162;0.041254125;1.770627
1990-08-20;3.30033003;0.8250825;0;4.125413
1990-08-21;1.23762376;0.3712871;0.371287129;1.980198
1990-08-22;0.10313531;0.7590759;0.457920792;1.320132
1990-08-22;0.79207921;0.2145215;0;1.006601
1990-08-22;8.25082508;0;0;8.250825
1990-08-26;0.70132013;0.4125413;0;1.113861
1990-08-29;0.99009901;0.660066;0;1.650165
1990-08-29;1.02722772;0.2392739;0;1.266502
1990-08-30;1.04785479;0.4438944;0.061881188;1.55363
1990-08-30;3.79537954;0.2887789;0;4.084158
1990-08-31;1.10973597;0.3391089;0;1.448845
1990-09-08;0;12.37624;2.475247525;14.851485
1990-09-11;0;1.596535;0;1.596535
1990-09-15;3.71287129;0.1650165;0;3.877888
1990-09-19;0;1.938944;0.082508251;2.021452
1990-09-20;0;1.650165;0;1.650165
1990-09-27;0.84158416;0.06188119;0.107260726;1.010726
1990-09-27;1.48514851;0;0;1.485149
1990-09-30;0.82508251;0.1650165;0.288778878;1.278878
1990-10-01;0.43316832;0.330033;0.25990099;1.023102
1990-10-01;0.57755776;2.227723;1.897689769;4.70297
1990-10-02;2.72277228;0.4125413;0;3.135314
1990-10-03;0;1.650165;0.214521452;1.864686
1990-10-03;1.32013201;0.3052805;0.412541254;2.037954
1990-10-04;0;1.320132;0.825082508;2.145215
1990-10-04;1.15511551;0;0;1.155116
1990-10-07;1.05610561;0;0;1.056106
1990-10-08;11.69554455;132.0132;0.948844884;144.657591
1990-10-10;8.91089109;15.18152;4.537953795;28.630363
1990-10-12;1.98019802;12.29373;4.991749175;19.265677
1990-10-12;2.06270627;1.40264;2.062706271;5.528053
1990-10-15;1.32013201;0.2227723;0;1.542904
1990-10-16;3.63036304;0.990099;0;4.620462
1990-10-19;0;0.990099;0.082508251;1.072607
1990-10-19;3.30033003;0.4125413;0;3.712871
1990-10-23;0.78382838;0.230198;0;1.014026
1990-10-29;0.28877888;0.8250825;0;1.113861
1990-11-07;1.36138614;0.4009901;0.577557756;2.339934
1990-11-10;1.44389439;0.3712871;0.123762376;1.938944
1990-11-11;0.1650165;0.7425743;0.330033003;1.237624
1990-11-13;1.40264026;1.650165;0;3.052805
1990-11-13;1.40924092;0;0;1.409241
1990-11-15;2.03217822;0.3349835;0.186468647;2.55363
1990-11-23;5.11551155;0.660066;0;5.775578
1990-11-27;1.13448845;0;0;1.134488
1990-11-29;0.10726073;2.475248;0.825082508;3.407591
1990-11-29;0;0.9075908;0.165016502;1.072607
1990-11-30;0.66006601;0.4950495;0.012376238;1.167492
1990-11-30;1.07260726;0;0;1.072607
1990-12-04;1.00660066;0.2640264;0;1.270627
1990-12-05;1.03135314;0.4290429;0.012376238;1.472772
1990-12-06;1.03630363;0;0;1.036304
1990-12-07;0;1.40264;0.247524752;1.650165
1990-12-08;1.48184818;0.1963696;0;1.678218
1990-12-09;1.23762376;0.3465347;1.056105611;2.640264
1990-12-09;1.32013201;0.1988449;0.082508251;1.601485
1990-12-10;1.23762376;16.50165;0;17.739274
1990-12-14;1.23762376;2.310231;0.825082508;4.372937
1990-12-15;1.07260726;0.2887789;0;1.361386
1990-12-16;0.90759076;0.06188119;0.214521452;1.183993
1990-12-17;2.31023102;0.330033;0.330033003;2.970297
1990-12-19;0.77557756;0.2475248;0;1.023102
1990-12-20;0.82508251;0.2062706;0.099009901;1.130363
1990-12-21;2.88778878;0.1237624;0;3.011551
1990-12-21;1.07260726;0.330033;0;1.40264
1990-12-22;1.66254125;0.660066;0;2.322607
1990-12-23;0.82508251;0.290429;0;1.115512
1990-12-23;1.69141914;0;0;1.691419
1990-12-24;0;1.237624;0;1.237624
1990-12-27;0.70214521;0.4125413;0;1.114686
1990-12-30;0;0.990099;0.412541254;1.40264
1990-12-30;2.06270627;2.392739;0.412541254;4.867987
1990-12-30;1.07260726;0;0;1.072607
1990-12-31;3.71287129;0.4125413;0;4.125413
